bczhc, add gitignore,add gitignore file,gitignore file modify
tthings,revert update terraria,update terraria windowsmd,terraria windowsmd this
xhq,1 update androidsupport,update androidsupport add,androidsupport add recyclerview
luisloureiro,new content on,content on the,on the database
bbertolani,merge pull request,pull request 8,request 8 from
mark m,corewindowswmi add ability,add ability to,ability to exec
william woodruff,windows new table,new table ntfsjournalevents,table ntfsjournalevents 5371
dependabot-preview[bot],bump typesnode from,typesnode from 121218,from 121218 to
y-yagi,merge pull request,pull request 69,request 69 from
dependabot-preview[bot],bump typesjest from,typesjest from 24023,from 24023 to
ryo ota,update update vuecliooo,update vuecliooo from,vuecliooo from 411
skyblockz,automated database update,database update changes,update changes changed
drakata,site v1 pushing,v1 pushing onai,pushing onai mvp
geekwise-korey-nichols,bugfix changed max,changed max length,max length for
geekwise-korey-nichols,update changed serializers,changed serializers for,serializers for customer
geekwise-korey-nichols,removed pagination from,pagination from settings,from settings for
codus1127,merge pull request,pull request 51,request 51 from
zepumph,move jump alerts,jump alerts to,alerts to ruler
manlymarco,added modified mcs,modified mcs that,mcs that ignores
mostapha,update for the,for the latest,the latest release
abovethechemist,update resistancememberts 64,resistancememberts 64 updated,64 updated alignment
carloscastillo10,comentando la linea,la linea 32,linea 32 de
choo,change style of,style of color,of color preview
fate0,wed jan 1,jan 1 084828,1 084828 cst
skyblockz,auto alias database,alias database update,database update changes
aaiden nicolas witten,automatically backed up,backed up by,up by learn
david sanders,add parsers for,parsers for type,for type descriptions
aqi-moscun,update file at,file at 20200101,at 20200101 004830
gabriel baca,added axios functionality,axios functionality added,functionality added cors
marco a cayetano,automatically backed up,backed up by,up by learn
christian findlay,rename a project,a project and,project and decouple
renovate bot,choredeps update module,update module testcontainerstestcontainersgo,module testcontainerstestcontainersgo to
ejelome,replace theme with,theme with homepage,with homepage added
bitnami containers,alertmanager component image,component image updated,image updated to
randall,update yate from,yate from 5032,from 5032 to
randall,update patchwork from,patchwork from 3171,from 3171 to
randall,update clashx from,clashx from 1169,from 1169 to
randall,update sejdapdf from,sejdapdf from 601,from 601 to
randall,update tinderbox from,tinderbox from 821,from 821 to
randall,update retroarch from,retroarch from 181,from 181 to
randall,update diskcatalogmaker from,diskcatalogmaker from 770,from 770 to
randall,update vuescan from,vuescan from 9715,from 9715 to
randall,update glyphs from,glyphs from 2641282,from 2641282 to
randall,update movistpro from,movistpro from 2213,from 2213 to
randall,update flirc from,flirc from 3251,from 3251 to
ainstushar,updated sha for,sha for latest,for latest version
stolen data,update mpvrb 74907,mpvrb 74907 updated,74907 updated build
james lentini,update dataintegration from,dataintegration from 8200342,from 8200342 to
korobkavadim,add duefocus 208,duefocus 208 74866,208 74866 add
alexander lukyanchikov,delete sampler added,sampler added to,added to homebrewcore
abruihler,update prey from,prey from 191,from 191 to
luca bomben,update folx from,folx from 51413921,from 51413921 to
birger j. nordølum,update hammerspoon from,hammerspoon from 0976,from 0976 to
colin curtain,working on manual,on manual transcription,manual transcription functionality
alex browne,attempt to fix,to fix ci,fix ci config
netdatabot,ci skip create,skip create nightly,create nightly packages
netdatabot,package amd64 debbuild,amd64 debbuild latest,debbuild latest package
netdatabot,package i386 debbuild,i386 debbuild latest,debbuild latest package
netdatabot,package amd64 rpmbuild,amd64 rpmbuild latest,rpmbuild latest package
netdatabot,package i386 rpmbuild,i386 rpmbuild latest,rpmbuild latest package
david sanders,add parsers for,parsers for type,for type descriptions
bitnami containers,certmanager component image,component image updated,image updated to
toqa,connect add asset,add asset with,asset with home
eloy durán,definitionparser support minor,support minor version,minor version directories
eloy durán,test fix failure,fix failure reporting,failure reporting by
eloy durán,readme prefer npm,prefer npm scripts,npm scripts because
eloy durán,package remove dependency,remove dependency on,dependency on semver
bitnami containers,elasticsearch component image,component image updated,image updated to
opstestproduction,create a file,a file xrefprodxrefmaptestbranchliveyml,file xrefprodxrefmaptestbranchliveyml at
ejelome,replace theme with,theme with homepage,with homepage added
hillgner lima,merged pr 58,pr 58 adicionado,58 adicionado pasta
hillgner lima,added t obteratributotthis,t obteratributotthis object,obteratributotthis object where
hillgner lima,added t obteratributotthis,t obteratributotthis type,obteratributotthis type where
hillgner lima,added t obteratributotthis,t obteratributotthis ienumerablecustomattributedata,obteratributotthis ienumerablecustomattributedata where
propeus,merge pull request,pull request 1,request 1 from
dependabot[bot],bump silverstripeframework from,silverstripeframework from 433,from 433 to
sebastian kalicki,merge pull request,pull request 1,request 1 from
bitnami containers,externaldns component image,component image updated,image updated to
enmotus-dave-cohen,merge branch master,branch master of,master of httpsgithubcomdavidcohendiskspd
david cohen,merge pull request,pull request 22,request 22 from
david cohen,merge pull request,pull request 23,request 23 from
xqrzd,update test net,test net core,net core runtime
rommel haynes,automatically backed up,backed up by,up by learn
nicolas huleux,2 maximizer le,maximizer le profit,le profit pour
mohamed deerow,build docker containers,docker containers in,containers in concourse
allinoneapps,cron update 1120,update 1120 124847,1120 124847 am
bitnami containers,fluentd component image,component image updated,image updated to
fabio migliorini,upd modelo er,modelo er conforme,er conforme producao
nora_wang,update summary of,summary of data,of data typespy
yano.nono,updated at 20200101,at 20200101 0048,20200101 0048 3d
bitnami containers,grafana component image,component image updated,image updated to
cheeseinthedark,gun power is,power is no,is no adjustable
jinhang's workout chart,updated format2020 happy,format2020 happy new,happy new year
daniel,thread da remoo,da remoo do,remoo do anncio
laksh bhambhani,basic setup but,setup but switching,but switching to
site autobuilder,autogenerated site via,site via github,via github actions
lxing,fix errors removed,errors removed loading,removed loading card
lxing,merge pull request,pull request 2,request 2 from
ben godfrey,return error on,error on unknown,on unknown power
ben godfrey,remove functions from,functions from gtkalerter,from gtkalerter that
aaiden nicolas witten,automatically backed up,backed up by,up by learn
aaron,adding blog a,blog a tag,a tag to
bnebeker,ref add provider,add provider data,provider data serialize
alan turing,add maptoprops tests,maptoprops tests to,tests to moviecontainer
alan turing,add maptoprops tests,maptoprops tests for,tests for navigationbar
alan turing,add maptoprops tests,maptoprops tests to,tests to movieshowpage
alan turing,add maptoprops tests,maptoprops tests to,tests to app
alan turing,adjust button stylings,button stylings for,stylings for the
alan turing,migrate homepage aesthetic,homepage aesthetic to,aesthetic to the
alan turing,fix logout btn,logout btn width,btn width issue
alan turing,add isloggedinreducer test,isloggedinreducer test file,test file and
alan turing,add conditional rendering,conditional rendering for,rendering for ratings
alan turing,build the second,the second round,second round for
alan turing,adjust view movie,view movie color,movie color scheme
alan turing,add misc front,misc front page,front page style
alan turing,add new div,new div to,div to movieshowpage
alan turing,add logged out,logged out styling,out styling for
alan turing,clean up unused,up unused animation,unused animation css
bitnami containers,prometheus component image,component image updated,image updated to
abdallah chidjou,automatically backed up,backed up by,up by learn
nikhil,changed custom shape,custom shape to,shape to btn
marco castelluccio,bug 409974 addresses,409974 addresses in,addresses in autocomplete
marco castelluccio,bug 413937 please,413937 please add,please add cant
marco castelluccio,bug 423750 change,423750 change name,change name to
marco castelluccio,bug 426660 allow,426660 allow firefox,allow firefox themes
marco castelluccio,bug 420416 artifacts,420416 artifacts in,artifacts in some
marco castelluccio,check for signing,for signing log,signing log over
marco castelluccio,bug 317472 save,317472 save custom,save custom encoding
marco castelluccio,bug 421483 reorganize,421483 reorganize prepopulated,reorganize prepopulated smart
marco castelluccio,additional checkin for,checkin for bug,for bug 421922
marco castelluccio,bug 423833 show,423833 show only,show only this
marco castelluccio,fallback to nullpadding,to nullpadding in,nullpadding in nsmimeheaderparamgetparameter
marco castelluccio,bug 423833 show,423833 show only,show only this
marco castelluccio,bug 420499 caret,420499 caret browsing,caret browsing mode
marco castelluccio,bug 231754 pressing,231754 pressing updown,pressing updown should
marco castelluccio,bug 427408 browserbookmarksautoexporthtml,427408 browserbookmarksautoexporthtml has,browserbookmarksautoexporthtml has no
marco castelluccio,reftests for bug,for bug 423998,bug 423998 ultrablame
marco castelluccio,reftests for bug,for bug 423998,bug 423998 ultrablame
marco castelluccio,reftests for bug,for bug 423998,bug 423998 ultrablame
marco castelluccio,dont let columns,let columns with,columns with no
marco castelluccio,bug 407845 nscookieservicefindcookie,407845 nscookieservicefindcookie shouldnt,nscookieservicefindcookie shouldnt return
jake,feat 2019 12,2019 12 31,12 31 ps
jake,feat 2020 1,2020 1 1,1 1 ps
